date,detail,sub_detail,en_espanol,cases,new.cases,deaths,new.deaths,total state population,pct state population,"Cases per 10,000","Deaths per 10,000"
7/2/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,1530,87,26,2,12071,0.40%,1267.500621,21.53922624
7/2/2020,Race or Ethnicity,White,Blanco,10335,461,150,0,2387083,79.10%,43.2955201,0.6283820043
7/1/2020,Age,0-17,,2666,44,0,0,,,,
7/1/2020,Age,18-24,,2704,50,0,0,,,,
7/1/2020,Age,25-44,,7887,163,15,0,,,,
7/1/2020,Age,45-64,,5739,125,63,1,,,,
7/1/2020,Age,65+,,2201,38,199,6,,,,
7/1/2020,Facility Type,Broader Community,Comunidad más amplia,17510,379,164,5,,,,
7/1/2020,Facility Type,Corrections,Intalación correccional,3144,30,13,0,,,,
7/1/2020,Facility Type,Nursing Home,Asilo de ancianos,543,11,100,2,,,,
7/1/2020,Gender,Female,Mujeres,9401,222,NA,NA,,,,
7/1/2020,Gender,Gender Unknown,Género desconocidos,271,-89,NA,NA,,,,
7/1/2020,Gender,Male,Hombres,11525,287,NA,NA,,,,
7/1/2020,Race or Ethnicity,African American,Afroamericano,4778,137,69,0,473795,15.70%,100.85,1.46
7/1/2020,Race or Ethnicity,Asian,Asiático,258,11,3,0,51303,1.70%,50.29,0.58
7/1/2020,Race or Ethnicity,Hispanic,Hispano,5316,157,22,1,232371,7.70%,228.77,0.95
7/1/2020,Race or Ethnicity,Multi-Racial,Multirracial,226,2,3,0,66392,2.20%,34.04,0.45
7/1/2020,Race or Ethnicity,Native American,Nativo Americano,57,4,0,0,30178,1.00%,18.89,0.00
7/1/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,1443,54,24,0,12071,0.40%,1195.43,19.88
7/1/2020,Race or Ethnicity,White,Blanco,9874,300,150,8,2387083,79.10%,41.36,0.63
6/30/2020,Age,0-17,,2622,88,0,0,,,,
6/30/2020,Age,18-24,,2654,79,0,0,,,,
6/30/2020,Age,25-44,,7724,194,15,0,,,,
6/30/2020,Age,45-64,,5614,129,62,1,,,,
6/30/2020,Age,65+,,2163,30,193,4,,,,
6/30/2020,Facility Type,Broader Community,Comunidad más amplia,17131,497,159,3,,,,
6/30/2020,Facility Type,Corrections,Intalación correccional,3114,17,13,1,,,,
6/30/2020,Facility Type,Nursing Home,Asilo de ancianos,532,6,98,1,,,,
6/30/2020,Gender,Female,Mujeres,9179,260,NA,NA,,,,
6/30/2020,Gender,Gender Unknown,Género desconocidos,360,-25,NA,NA,,,,
6/30/2020,Gender,Male,Hombres,11238,285,NA,NA,,,,
6/30/2020,Race or Ethnicity,African American,Afroamericano,4641,110,69,2,473795,15.70%,97.95,1.46
6/30/2020,Race or Ethnicity,Asian,Asiático,247,15,3,0,51303,1.70%,48.15,0.58
6/30/2020,Race or Ethnicity,Hispanic,Hispano,5159,220,21,1,232371,7.70%,222.02,0.90
6/30/2020,Race or Ethnicity,Multi-Racial,Multirracial,224,6,3,0,66392,2.20%,33.74,0.45
6/30/2020,Race or Ethnicity,Native American,Nativo Americano,53,2,0,0,30178,1.00%,17.56,0.00
6/30/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,1443,54,24,0,12071,0.40%,1195.43,19.88
6/30/2020,Race or Ethnicity,White,Blanco,9574,275,142,3,2387083,79.10%,40.11,0.59
6/29/2020,Age,0-17,,2534,43,0,0,,,,
6/29/2020,Age,18-24,,2575,68,0,0,,,,
6/29/2020,Age,25-44,,7530,161,15,0,,,,
6/29/2020,Age,45-64,,5485,123,61,0,,,,
6/29/2020,Age,65+,,2133,44,189,1,,,,
6/29/2020,Facility Type,Broader Community,Comunidad más amplia,16634,406,156,0,,,,
6/29/2020,Facility Type,Corrections,Intalación correccional,3097,21,12,0,,,,
6/29/2020,Facility Type,Nursing Home,Asilo de ancianos,526,12,97,1,,,,
6/29/2020,Gender,Female,Mujeres,8919,225,NA,NA,,,,
6/29/2020,Gender,Gender Unknown,Género desconocidos,385,1,NA,NA,,,,
6/29/2020,Gender,Male,Hombres,10953,225,NA,NA,,,,
6/29/2020,Race or Ethnicity,African American,Afroamericano,4531,55,67,0,473795,15.70%,95.63,1.41
6/29/2020,Race or Ethnicity,Asian,Asiático,232,8,3,1,51303,1.70%,45.22,0.58
6/29/2020,Race or Ethnicity,Hispanic,Hispano,4939,122,20,0,232371,7.70%,212.55,0.86
6/29/2020,Race or Ethnicity,Multi-Racial,Multirracial,218,2,3,0,66392,2.20%,32.84,0.45
6/29/2020,Race or Ethnicity,Native American,Nativo Americano,51,1,0,0,30178,1.00%,16.90,0.00
6/29/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,1389,11,24,0,12071,0.40%,1150.69,19.88
6/29/2020,Race or Ethnicity,White,Blanco,9299,151,139,3,2387083,79.10%,38.96,0.58
6/28/2020,Age,0-17,,2491,80,0,0,,,,
6/28/2020,Age,18-24,,2507,63,0,0,,,,
6/28/2020,Age,25-44,,7369,161,15,0,,,,
6/28/2020,Age,45-64,,5362,41,61,2,,,,
6/28/2020,Age,65+,,2089,73,188,3,,,,
6/28/2020,Facility Type,Broader Community,Comunidad más amplia,16228,503,156,4,,,,
6/28/2020,Facility Type,Corrections,Intalación correccional,3076,1,12,0,,,,
6/28/2020,Facility Type,Nursing Home,Asilo de ancianos,514,3,96,1,,,,
6/28/2020,Gender,Female,Mujeres,8706,252,NA,NA,,,,
6/28/2020,Gender,Gender Unknown,Género desconocidos,384,41,NA,NA,,,,
6/28/2020,Gender,Male,Hombres,10728,215,NA,NA,,,,
6/28/2020,Race or Ethnicity,African American,Afroamericano,4476,61,67,0,473795,15.70%,94.47,1.41
6/28/2020,Race or Ethnicity,Asian,Asiático,224,6,2,0,51303,1.70%,43.66,0.39
6/28/2020,Race or Ethnicity,Hispanic,Hispano,4817,126,20,0,232371,7.70%,207.30,0.86
6/28/2020,Race or Ethnicity,Multi-Racial,Multirracial,216,3,3,0,66392,2.20%,32.53,0.45
6/28/2020,Race or Ethnicity,Native American,Nativo Americano,50,1,0,0,30178,1.00%,16.57,0.00
6/28/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,1378,25,24,2,12071,0.40%,1141.58,19.88
6/28/2020,Race or Ethnicity,White,Blanco,9148,199,136,3,2387083,79.10%,38.32,0.57
6/27/2020,Age,0-17,,2411,69,0,0,,,,
6/27/2020,Age,18-24,,2444,90,0,0,,,,
6/27/2020,Age,25-44,,7208,210,15,1,,,,
6/27/2020,Age,45-64,,5321,150,59,3,,,,
6/27/2020,Age,65+,,2016,51,185,6,,,,
6/27/2020,Facility Type,Broader Community,Comunidad más amplia,15725,519,152,10,,,,
6/27/2020,Facility Type,Corrections,Intalación correccional,3074,48,12,0,,,,
6/27/2020,Facility Type,Nursing Home,Asilo de ancianos,511,3,95,0,,,,
6/27/2020,Gender,Female,Mujeres,8454,267,NA,NA,,,,
6/27/2020,Gender,Gender Unknown,Género desconocidos,343,-12,NA,NA,,,,
6/27/2020,Gender,Male,Hombres,10513,267,NA,NA,,,,
6/27/2020,Race or Ethnicity,African American,Afroamericano,4415,77,67,0,473795,15.70%,93.18,1.41
6/27/2020,Race or Ethnicity,Asian,Asiático,218,18,2,1,51303,1.70%,42.49,0.39
6/27/2020,Race or Ethnicity,Hispanic,Hispano,4691,161,20,1,232371,7.70%,201.88,0.86
6/27/2020,Race or Ethnicity,Multi-Racial,Multirracial,213,3,3,0,66392,2.20%,32.08,0.45
6/27/2020,Race or Ethnicity,Native American,Nativo Americano,49,1,0,0,30178,1.00%,16.24,0.00
6/27/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,1353,26,22,3,12071,0.40%,1120.87,18.23
6/27/2020,Race or Ethnicity,White,Blanco,8949,291,136,3,2387083,79.10%,37.49,0.57
6/26/2020,Age,0-17,,2342,54,0,0,,,,
6/26/2020,Age,18-24,,2354,124,0,0,,,,
6/26/2020,Age,25-44,,6998,253,14,0,,,,
6/26/2020,Age,45-64,,5081,197,56,1,,,,
6/26/2020,Age,65+,,1965,60,179,8,,,,
6/26/2020,Facility Type,Broader Community,Comunidad más amplia,15206,647,142,6,,,,
6/26/2020,Facility Type,Corrections,Intalación correccional,3026,26,12,0,,,,
6/26/2020,Facility Type,Nursing Home,Asilo de ancianos,508,5,95,3,,,,
6/26/2020,Gender,Female,Mujeres,8139,366,NA,NA,,,,
6/26/2020,Gender,Gender Unknown,Género desconocidos,355,-42,NA,NA,,,,
6/26/2020,Gender,Male,Hombres,10246,354,NA,NA,,,,
6/26/2020,Race or Ethnicity,African American,Afroamericano,4338,93,67,1,473795,15.70%,91.56,1.41
6/26/2020,Race or Ethnicity,Asian,Asiático,200,16,1,0,51303,1.70%,38.98,0.19
6/26/2020,Race or Ethnicity,Hispanic,Hispano,4530,144,19,1,232371,7.70%,194.95,0.82
6/26/2020,Race or Ethnicity,Multi-Racial,Multirracial,210,4,3,1,66392,2.20%,31.63,0.45
6/26/2020,Race or Ethnicity,Native American,Nativo Americano,48,3,0,0,30178,1.00%,15.91,0.00
6/26/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,1327,42,19,2,12071,0.40%,1099.33,15.74
6/26/2020,Race or Ethnicity,White,Blanco,8658,335,133,3,2387083,79.10%,36.27,0.56
6/25/2020,Age,0-17,,2288,324,0,0,,,,
6/25/2020,Age,18-24,,2230,69,0,0,,,,
6/25/2020,Age,25-44,,6745,120,14,0,,,,
6/25/2020,Age,45-64,,4894,104,55,0,,,,
6/25/2020,Age,65+,,1905,70,171,0,,,,
6/25/2020,Facility Type,Broader Community,Comunidad más amplia,14559,496,136,0,,,,
6/25/2020,Facility Type,Corrections,Intalación correccional,3000,182,12,0,,,,
6/25/2020,Facility Type,Nursing Home,Asilo de ancianos,503,9,92,0,,,,
6/25/2020,Gender,Female,Mujeres,7773,236,NA,NA,,,,
6/25/2020,Gender,Gender Unknown,Género desconocidos,397,235,NA,NA,,,,
6/25/2020,Gender,Male,Hombres,9892,216,NA,NA,,,,
6/25/2020,Race or Ethnicity,African American,Afroamericano,4245,124,66,0,473795,15.70%,89.60,1.39
6/25/2020,Race or Ethnicity,Asian,Asiático,184,16,1,0,51303,1.70%,35.87,0.19
6/25/2020,Race or Ethnicity,Hispanic,Hispano,4386,343,18,0,232371,7.70%,188.75,0.77
6/25/2020,Race or Ethnicity,Multi-Racial,Multirracial,206,11,2,0,66392,2.20%,31.03,0.30
6/25/2020,Race or Ethnicity,Native American,Nativo Americano,45,1,0,0,30178,1.00%,14.91,0.00
6/25/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,1285,169,17,0,12071,0.40%,1064.53,14.08
6/25/2020,Race or Ethnicity,White,Blanco,8323,359,130,0,2387083,79.10%,34.87,0.54
6/24/2020,Age,0-17,,1964,78,0,0,,,,
6/24/2020,Age,18-24,,2161,121,0,0,,,,
6/24/2020,Age,25-44,,6625,270,14,1,,,,
6/24/2020,Age,45-64,,4790,160,55,1,,,,
6/24/2020,Age,65+,,1835,68,171,1,,,,
6/24/2020,Facility Type,Broader Community,Comunidad más amplia,14063,654,136,3,,,,
6/24/2020,Facility Type,Corrections,Intalación correccional,2818,41,12,0,,,,
6/24/2020,Facility Type,Nursing Home,Asilo de ancianos,494,2,92,0,,,,
6/24/2020,Gender,Female,Mujeres,7537,244,NA,NA,,,,
6/24/2020,Gender,Gender Unknown,Género desconocidos,162,44,NA,NA,,,,
6/24/2020,Gender,Male,Hombres,9676,409,NA,NA,,,,
6/24/2020,Race or Ethnicity,African American,Afroamericano,4121,123,66,0,473795,15.70%,86.98,1.39
6/24/2020,Race or Ethnicity,Asian,Asiático,168,7,1,0,51303,1.70%,32.75,0.19
6/24/2020,Race or Ethnicity,Hispanic,Hispano,4043,150,18,-1,232371,7.70%,173.99,0.77
6/24/2020,Race or Ethnicity,Multi-Racial,Multirracial,195,1,2,0,66392,2.20%,29.37,0.30
6/24/2020,Race or Ethnicity,Native American,Nativo Americano,44,0,0,0,30178,1.00%,14.58,0.00
6/24/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,1116,60,17,2,12071,0.40%,924.53,14.08
6/24/2020,Race or Ethnicity,White,Blanco,7964,147,130,1,2387083,79.10%,33.36,0.54
6/23/2020,Age,0-17,,1886,64,0,0,,,,
6/23/2020,Age,18-24,,2040,97,0,0,,,,
6/23/2020,Age,25-44,,6355,279,13,0,,,,
6/23/2020,Age,45-64,,4630,123,54,2,,,,
6/23/2020,Age,65+,,1767,32,170,8,,,,
6/23/2020,Facility Type,Broader Community,Comunidad más amplia,13409,408,133,3,,,,
6/23/2020,Facility Type,Corrections,Intalación correccional,2777,178,12,0,,,,
6/23/2020,Facility Type,Nursing Home,Asilo de ancianos,492,9,92,7,,,,
6/23/2020,Gender,Female,Mujeres,7293,192,NA,NA,,,,
6/23/2020,Gender,Gender Unknown,Género desconocidos,118,23,NA,NA,,,,
6/23/2020,Gender,Male,Hombres,9267,409,NA,NA,,,,
6/23/2020,Race or Ethnicity,African American,Afroamericano,3998,115,66,1,473795,15.70%,84.38,1.39
6/23/2020,Race or Ethnicity,Asian,Asiático,161,5,1,0,51303,1.70%,31.38,0.19
6/23/2020,Race or Ethnicity,Hispanic,Hispano,3892,174,19,1,232371,7.70%,167.49,0.82
6/23/2020,Race or Ethnicity,Multi-Racial,Multirracial,194,6,2,0,66392,2.20%,29.22,0.30
6/23/2020,Race or Ethnicity,Native American,Nativo Americano,44,1,0,0,30178,1.00%,14.58,0.00
6/23/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,1056,46,15,2,12071,0.40%,874.82,12.43
6/23/2020,Race or Ethnicity,White,Blanco,7669,257,129,4,2387083,79.10%,32.13,0.54
6/22/2020,Age,0-17,,1822,60,0,0,,,,
6/22/2020,Age,18-24,,1943,93,0,0,,,,
6/22/2020,Age,25-44,,6076,195,13,0,,,,
6/22/2020,Age,45-64,,4507,130,52,0,,,,
6/22/2020,Age,65+,,1735,44,162,2,,,,
6/22/2020,Facility Type,Broader Community,Comunidad más amplia,13001,517,130,2,,,,
6/22/2020,Facility Type,Corrections,Intalación correccional,2599,4,12,0,,,,
6/22/2020,Facility Type,Nursing Home,Asilo de ancianos,483,1,85,0,,,,
6/22/2020,Gender,Female,Mujeres,7101,225,NA,NA,,,,
6/22/2020,Gender,Gender Unknown,Género desconocidos,95,2,NA,NA,,,,
6/22/2020,Gender,Male,Hombres,8887,295,NA,NA,,,,
6/22/2020,Race or Ethnicity,African American,Afroamericano,3883,60,65,0,473795,15.70%,81.96,1.37
6/22/2020,Race or Ethnicity,Asian,Asiático,156,1,1,0,51303,1.70%,30.41,0.19
6/22/2020,Race or Ethnicity,Hispanic,Hispano,3719,85,19,1,232371,7.70%,160.05,0.82
6/22/2020,Race or Ethnicity,Multi-Racial,Multirracial,188,1,2,0,66392,2.20%,28.32,0.30
6/22/2020,Race or Ethnicity,Native American,Nativo Americano,44,1,0,0,30178,1.00%,14.58,0.00
6/22/2020,Race or Ethnicity,Other,No especificado o no listado,1493,41,15,1,NA,NA,,
6/22/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,1010,32,13,0,12071,0.40%,836.72,10.77
6/22/2020,Race or Ethnicity,Race or Ethnicity Unknown,Raza o ethnicidad desconocido,2085,201,8,0,NA,NA,,
6/22/2020,Race or Ethnicity,White,Blanco,7412,186,125,1,2387083,79.10%,31.05,0.52
6/21/2020,Age,0-17,,1762,80,0,0,,,,
6/21/2020,Age,18-24,,1850,67,0,0,,,,
6/21/2020,Age,25-44,,5881,140,13,0,,,,
6/21/2020,Age,45-64,,4377,95,52,1,,,,
6/21/2020,Age,65+,,1691,37,160,0,,,,
6/21/2020,Facility Type,Broader Community,Comunidad más amplia,12484,413,128,1,,,,
6/21/2020,Facility Type,Corrections,Intalación correccional,2595,2,12,0,,,,
6/21/2020,Facility Type,Nursing Home,Asilo de ancianos,482,4,85,0,,,,
6/21/2020,Gender,Female,Mujeres,6876,218,NA,NA,,,,
6/21/2020,Gender,Gender Unknown,Género desconocidos,93,-3,NA,NA,,,,
6/21/2020,Gender,Male,Hombres,8592,204,NA,NA,,,,
6/21/2020,Race or Ethnicity,African American,Afroamericano,3823,37,65,0,473795,15.70%,80.69,1.37
6/21/2020,Race or Ethnicity,Asian,Asiático,155,8,1,0,51303,1.70%,30.21,0.19
6/21/2020,Race or Ethnicity,Hispanic,Hispano,3634,126,18,0,232371,7.70%,156.39,0.77
6/21/2020,Race or Ethnicity,Multi-Racial,Multirracial,187,0,2,0,66392,2.20%,28.17,0.30
6/21/2020,Race or Ethnicity,Native American,Nativo Americano,43,1,0,0,30178,1.00%,14.25,0.00
6/21/2020,Race or Ethnicity,Other,No especificado o no listado,1452,40,14,0,NA,NA,,
6/21/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,978,8,13,0,12071,0.40%,810.21,10.77
6/21/2020,Race or Ethnicity,Race or Ethnicity Unknown,Raza o ethnicidad desconocido,1884,138,8,0,NA,NA,,
6/21/2020,Race or Ethnicity,White,Blanco,7226,187,124,1,2387083,79.10%,30.27,0.52
6/20/2020,Age,0-17,,1682,72,0,0,,,,
6/20/2020,Age,18-24,,1783,86,0,0,,,,
6/20/2020,Age,25-44,,5741,194,13,1,,,,
6/20/2020,Age,45-64,,4282,120,51,1,,,,
6/20/2020,Age,65+,,1654,39,160,8,,,,
6/20/2020,Facility Type,Broader Community,Comunidad más amplia,12071,496,127,5,,,,
6/20/2020,Facility Type,Corrections,Intalación correccional,2593,7,12,0,,,,
6/20/2020,Facility Type,Nursing Home,Asilo de ancianos,478,8,85,5,,,,
6/20/2020,Gender,Female,Mujeres,6658,248,NA,NA,,,,
6/20/2020,Gender,Gender Unknown,Género desconocidos,96,-3,NA,NA,,,,
6/20/2020,Gender,Male,Hombres,8388,266,NA,NA,,,,
6/20/2020,Race or Ethnicity,African American,Afroamericano,3786,71,65,1,473795,15.70%,79.91,1.37
6/20/2020,Race or Ethnicity,Asian,Asiático,147,7,1,0,51303,1.70%,28.65,0.19
6/20/2020,Race or Ethnicity,Hispanic,Hispano,3508,169,18,2,232371,7.70%,150.97,0.77
6/20/2020,Race or Ethnicity,Multi-Racial,Multirracial,187,3,2,0,66392,2.20%,28.17,0.30
6/20/2020,Race or Ethnicity,Native American,Nativo Americano,42,2,0,0,30178,1.00%,13.92,0.00
6/20/2020,Race or Ethnicity,Other,No especificado o no listado,1412,74,14,2,NA,NA,,
6/20/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,970,72,13,2,12071,0.40%,803.58,10.77
6/20/2020,Race or Ethnicity,Race or Ethnicity Unknown,Raza o ethnicidad desconocido,1746,-10,8,0,NA,NA,,
6/20/2020,Race or Ethnicity,White,Blanco,7039,295,123,5,2387083,79.10%,29.49,0.52
6/19/2020,Age,0-17,,1610,96,0,0,,,,
6/19/2020,Age,18-24,,1697,98,0,0,,,,
6/19/2020,Age,25-44,,5547,276,12,0,,,,
6/19/2020,Age,45-64,,4162,182,50,3,,,,
6/19/2020,Age,65+,,1615,51,152,3,,,,
6/19/2020,Facility Type,Broader Community,Comunidad más amplia,11575,661,122,6,,,,
6/19/2020,Facility Type,Corrections,Intalación correccional,2586,39,12,0,,,,
6/19/2020,Facility Type,Nursing Home,Asilo de ancianos,470,3,80,0,,,,
6/19/2020,Gender,Female,Mujeres,6410,311,NA,NA,,,,
6/19/2020,Gender,Gender Unknown,Género desconocidos,99,25,NA,NA,,,,
6/19/2020,Gender,Male,Hombres,8122,367,NA,NA,,,,
6/19/2020,Race or Ethnicity,African American,Afroamericano,3715,69,64,0,473795,15.70%,78.41,1.35
6/19/2020,Race or Ethnicity,Asian,Asiático,140,4,1,0,51303,1.70%,27.29,0.19
6/19/2020,Race or Ethnicity,Hispanic,Hispano,3339,130,16,1,232371,7.70%,143.69,0.69
6/19/2020,Race or Ethnicity,Multi-Racial,Multirracial,184,11,2,0,66392,2.20%,27.71,0.30
6/19/2020,Race or Ethnicity,Native American,Nativo Americano,40,0,0,0,30178,1.00%,13.25,0.00
6/19/2020,Race or Ethnicity,Other,No especificado o no listado,1338,65,12,2,NA,NA,,
6/19/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,898,41,11,1,12071,0.40%,743.93,9.11
6/19/2020,Race or Ethnicity,Race or Ethnicity Unknown,Raza o ethnicidad desconocido,1756,322,8,1,NA,NA,,
6/19/2020,Race or Ethnicity,White,Blanco,6744,202,118,2,2387083,79.10%,28.25,0.49
6/18/2020,Age,0-17,,1514,22,0,0,,,,
6/18/2020,Age,18-24,,1599,57,0,0,,,,
6/18/2020,Age,25-44,,5271,153,12,0,,,,
6/18/2020,Age,45-64,,3980,70,47,1,,,,
6/18/2020,Age,65+,,1564,20,149,10,,,,
6/18/2020,Facility Type,Broader Community,Comunidad más amplia,10914,307,116,3,,,,
6/18/2020,Facility Type,Corrections,Intalación correccional,2547,13,12,0,,,,
6/18/2020,Facility Type,Nursing Home,Asilo de ancianos,467,2,80,8,,,,
6/18/2020,Gender,Female,Mujeres,6099,103,NA,NA,,,,
6/18/2020,Gender,Gender Unknown,Género desconocidos,74,-7,NA,NA,,,,
6/18/2020,Gender,Male,Hombres,7755,226,NA,NA,,,,
6/18/2020,Race or Ethnicity,African American,Afroamericano,3646,71,64,3,473795,15.70%,76.95,1.35
6/18/2020,Race or Ethnicity,Asian,Asiático,136,13,1,0,51303,1.70%,26.51,0.19
6/18/2020,Race or Ethnicity,Hispanic,Hispano,3209,169,15,1,232371,7.70%,138.10,0.65
6/18/2020,Race or Ethnicity,Multi-Racial,Multirracial,173,3,2,0,66392,2.20%,26.06,0.30
6/18/2020,Race or Ethnicity,Native American,Nativo Americano,40,0,0,0,30178,1.00%,13.25,0.00
6/18/2020,Race or Ethnicity,Other,No especificado o no listado,1273,30,10,1,NA,NA,,
6/18/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,857,51,10,0,12071,0.40%,709.97,8.28
6/18/2020,Race or Ethnicity,Race or Ethnicity Unknown,Raza o ethnicidad desconocido,1434,-82,7,1,NA,NA,,
6/18/2020,Race or Ethnicity,White,Blanco,6542,239,116,6,2387083,79.10%,27.41,0.49
6/17/2020,Age,0-17,,1492,41,0,0,,,,
6/17/2020,Age,18-24,,1542,79,0,0,,,,
6/17/2020,Age,25-44,,5118,151,12,1,,,,
6/17/2020,Age,45-64,,3910,107,46,3,,,,
6/17/2020,Age,65+,,1544,37,139,5,,,,
6/17/2020,Facility Type,Broader Community,Comunidad más amplia,10607,392,113,7,,,,
6/17/2020,Facility Type,Corrections,Intalación correccional,2534,11,12,0,,,,
6/17/2020,Facility Type,Nursing Home,Asilo de ancianos,465,12,72,2,,,,
6/17/2020,Gender,Female,Mujeres,5996,182,NA,NA,,,,
6/17/2020,Gender,Gender Unknown,Género desconocidos,81,0,NA,NA,,,,
6/17/2020,Gender,Male,Hombres,7529,233,NA,NA,,,,
6/17/2020,Race or Ethnicity,African American,Afroamericano,3575,83,61,4,473795,15.70%,75.45,1.29
6/17/2020,Race or Ethnicity,Asian,Asiático,123,3,1,0,51303,1.70%,23.98,0.19
6/17/2020,Race or Ethnicity,Hispanic,Hispano,3040,172,14,2,232371,7.70%,130.83,0.60
6/17/2020,Race or Ethnicity,Multi-Racial,Multirracial,170,4,2,0,66392,2.20%,25.61,0.30
6/17/2020,Race or Ethnicity,Native American,Nativo Americano,40,2,0,0,30178,1.00%,13.25,0.00
6/17/2020,Race or Ethnicity,Other,No especificado o no listado,1243,78,9,1,NA,NA,,
6/17/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,806,49,10,0,12071,0.40%,667.72,8.28
6/17/2020,Race or Ethnicity,Race or Ethnicity Unknown,Raza o ethnicidad desconocido,1516,-52,6,0,NA,NA,,
6/17/2020,Race or Ethnicity,White,Blanco,6303,252,110,4,2387083,79.10%,26.40,0.46
6/16/2020,Age,0-17,,1451,35,0,0,,,,
6/16/2020,Age,18-24,,1463,33,0,0,,,,
6/16/2020,Age,25-44,,4967,86,11,1,,,,
6/16/2020,Age,45-64,,3803,87,43,1,,,,
6/16/2020,Age,65+,,1507,33,134,4,,,,
6/16/2020,Facility Type,Broader Community,Comunidad más amplia,10215,269,106,4,,,,
6/16/2020,Facility Type,Corrections,Intalación correccional,2523,1,12,0,,,,
6/16/2020,Facility Type,Nursing Home,Asilo de ancianos,453,4,70,2,,,,
6/16/2020,Gender,Female,Mujeres,5814,126,NA,NA,,,,
6/16/2020,Gender,Gender Unknown,Género desconocidos,81,8,NA,NA,,,,
6/16/2020,Gender,Male,Hombres,7296,140,NA,NA,,,,
6/16/2020,Race or Ethnicity,African American,Afroamericano,3492,61,57,3,473795,15.70%,73.70,1.20
6/16/2020,Race or Ethnicity,Asian,Asiático,120,5,1,0,51303,1.70%,23.39,0.19
6/16/2020,Race or Ethnicity,Hispanic,Hispano,2868,96,12,1,232371,7.70%,123.42,0.52
6/16/2020,Race or Ethnicity,Multi-Racial,Multirracial,166,1,2,0,66392,2.20%,25.00,0.30
6/16/2020,Race or Ethnicity,Native American,Nativo Americano,38,1,0,0,30178,1.00%,12.59,0.00
6/16/2020,Race or Ethnicity,Other,No especificado o no listado,1165,40,8,0,NA,NA,,
6/16/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,757,43,10,1,12071,0.40%,627.12,8.28
6/16/2020,Race or Ethnicity,Race or Ethnicity Unknown,Raza o ethnicidad desconocido,1568,-46,6,1,NA,NA,,
6/16/2020,Race or Ethnicity,White,Blanco,6051,170,106,1,2387083,79.10%,25.35,0.44
6/15/2020,Age,0-17,,1416,79,0,0,,,,
6/15/2020,Age,18-24,,1430,52,0,0,,,,
6/15/2020,Age,25-44,,4881,149,10,0,,,,
6/15/2020,Age,45-64,,3716,105,42,2,,,,
6/15/2020,Age,65+,,1474,31,130,1,,,,
6/15/2020,Facility Type,Broader Community,Comunidad más amplia,9946,356,102,2,,,,
6/15/2020,Facility Type,Corrections,Intalación correccional,2522,56,12,0,,,,
6/15/2020,Facility Type,Nursing Home,Asilo de ancianos,449,4,68,1,,,,
6/15/2020,Gender,Female,Mujeres,5688,288,NA,NA,,,,
6/15/2020,Gender,Gender Unknown,Género desconocidos,73,2,NA,NA,,,,
6/15/2020,Gender,Male,Hombres,7156,198,NA,NA,,,,
6/15/2020,Race or Ethnicity,African American,Afroamericano,3431,41,54,0,473795,15.70%,72.42,1.14
6/15/2020,Race or Ethnicity,Asian,Asiático,115,4,1,0,51303,1.70%,22.42,0.19
6/15/2020,Race or Ethnicity,Hispanic,Hispano,2772,124,11,1,232371,7.70%,119.29,0.47
6/15/2020,Race or Ethnicity,Multi-Racial,Multirracial,165,2,2,0,66392,2.20%,24.85,0.30
6/15/2020,Race or Ethnicity,Native American,Nativo Americano,37,1,0,0,30178,1.00%,12.26,0.00
6/15/2020,Race or Ethnicity,Other,No especificado o no listado,1125,53,8,0,NA,NA,,
6/15/2020,Race or Ethnicity,Pacific Islander,Oriundo de las Islas del Océano Pacífico,714,26,9,0,12071,0.40%,591.50,7.46
6/15/2020,Race or Ethnicity,Race or Ethnicity Unknown,Raza o ethnicidad desconocido,1614,111,5,0,NA,NA,,
6/15/2020,Race or Ethnicity,White,Blanco,5881,180,105,3,2387083,79.10%,24.64,0.44
6/14/2020,Age,0-17,,1337,52,0,0,,,,
6/14/2020,Age,18-24,,1378,51,0,0,,,,
6/14/2020,Age,25-44,,4732,179,10,0,,,,
